cmpd_id,subset,fold
CHEMBL459165,test,0
CHEMBL305660,test,0
CHEMBL560999,test,0
CHEMBL2432041,test,0
CHEMBL672,test,0
CHEMBL2336610,test,0
CHEMBL3936289,test,0
CHEMBL648,test,0
CHEMBL520869,test,0
CHEMBL114,test,0
CHEMBL2436555,test,0
CHEMBL555565,test,0
CHEMBL504028,test,0
CHEMBL2322001,test,0
CHEMBL1242950,test,0
CHEMBL4075278,test,0
CHEMBL707,test,0
CHEMBL574126,test,0
CHEMBL1914698,test,0
CHEMBL787,test,0
CHEMBL611961,test,0
CHEMBL411,test,0
CHEMBL516088,test,0
CHEMBL4445645,test,0
CHEMBL428408,test,0
CHEMBL235409,test,0
CHEMBL1224316,test,0
CHEMBL479,test,0
CHEMBL4473739,test,0
CHEMBL3735756,test,0
CHEMBL434959,test,0
CHEMBL1971943,test,0
CHEMBL399429,test,0
CHEMBL4470080,test,0
CHEMBL4533718,test,0
CHEMBL1171424,test,0
CHEMBL63703,test,0
CHEMBL508044,test,0
CHEMBL133646,test,0
CHEMBL4560241,test,0
CHEMBL1224160,test,0
CHEMBL486538,test,0
CHEMBL4454100,test,0
CHEMBL3323090,test,0
CHEMBL123252,test,0
CHEMBL396082,test,0
CHEMBL3104093,test,0
CHEMBL432727,test,0
CHEMBL67203,test,0
CHEMBL294733,test,0
CHEMBL4867565,test,0
CHEMBL1224318,test,0
CHEMBL4594433,test,0
CHEMBL3323089,test,0
CHEMBL1079263,test,0
CHEMBL1944643,test,0
CHEMBL369997,test,0
CHEMBL21731,test,0
CHEMBL235408,test,0
CHEMBL4212633,test,0
CHEMBL490,test,0
CHEMBL234379,test,0
CHEMBL323447,test,0
CHEMBL1224238,test,0
CHEMBL219653,test,0
CHEMBL575699,test,0
CHEMBL569270,test,0
CHEMBL64894,test,0
CHEMBL4744634,test,0
CHEMBL303232,test,0
CHEMBL607548,test,0
CHEMBL596001,test,0
CHEMBL121027,test,0
CHEMBL1643898,test,0
CHEMBL198842,test,0
CHEMBL556714,test,0
CHEMBL443979,test,0
CHEMBL3633757,test,0
CHEMBL372378,test,0
CHEMBL577294,test,0
CHEMBL450435,test,0
CHEMBL566618,test,0
CHEMBL1914694,test,0
CHEMBL1829335,test,0
CHEMBL1255834,test,0
CHEMBL1818544,test,0
CHEMBL4457754,test,0
CHEMBL2152944,test,0
CHEMBL426317,test,0
CHEMBL4224830,test,0
CHEMBL3310034,test,0
CHEMBL1306,test,0
CHEMBL561598,test,0
CHEMBL2029054,test,0
CHEMBL575289,test,0
