"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL1169524";"";"None";"303.41";"0";"0.89";"rac-10a";"CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CNC(=O)CN";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL932890";"Inhibition of human DAT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143218";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL257549";"";"None";"334.46";"0";"3.33";"rac-8b";"C=CCN(CC)C(=O)C1(c2ccccc2)C(CN)C1c1ccccc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL930496";"Inhibition of human DAT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143081";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2008";"None";"";""
"CHEMBL1813489";"";"None";"284.23";"0";"4.32";"32";"Clc1ccc(C[C@@]23CCCC[C@@H]2CNC3)cc1Cl";"IC50";"'='";"158.49";"nM";"6.80";"";"";"UO_0000065";"23.92";"0.52";"2.48";"56.53";"0";"CHEMBL1816474";"Inhibition of dopamine reuptake at DAT expressed in CHO-K1 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1811752";"1";"Scientific Literature";"J Med Chem";"2011";"CHEMBL3307512";"";""
"CHEMBL2096860";"";"None";"385.25";"0";"3.03";"4e";"COC(=O)[C@H]1C2CCC(C[C@@H]1c1ccc(I)cc1)N2C";"IC50";"'='";"22.7";"nM";"7.64";"";"";"UO_0000065";"19.84";"0.52";"4.61";"25.88";"0";"CHEMBL915412";"Displacement of [3H]WIN-35428 from DAT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149262";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL375888";"";"None";"293.79";"0";"3.08";"3c";"COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccc(Cl)cc1)N2C";"IC50";"'='";"3.1";"nM";"8.51";"";"";"UO_0000065";"28.96";"0.58";"5.43";"28.80";"0";"CHEMBL915412";"Displacement of [3H]WIN-35428 from DAT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149262";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL376899";"";"None";"259.35";"0";"2.43";"3a";"COC(=O)[C@@H]1C2CCC(C[C@H]1c1ccccc1)N2C";"IC50";"'='";"101.0";"nM";"7.00";"";"";"UO_0000065";"26.97";"0.50";"4.57";"23.68";"0";"CHEMBL915412";"Displacement of [3H]WIN-35428 from DAT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149262";"1";"Scientific Literature";"J Med Chem";"2004";"None";"";""
"CHEMBL450987";"";"None";"239.29";"0";"1.88";"30b";"COc1ccc(F)cc1C[C@@H]1CC[C@H](CN)O1";"IC50";"'='";"18680.0";"nM";"4.73";"";"";"UO_0000065";"19.76";"0.38";"2.85";"10.63";"0";"CHEMBL1031544";"Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152751";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3307715";"";""
"CHEMBL1642905";"";"None";"306.24";"0";"4.65";"17d";"NC[C@@H]1Cc2ccccc2[C@@H](c2ccc(Cl)c(Cl)c2)C1";"IC50";"'='";"92.0";"nM";"7.04";"";"";"UO_0000065";"22.98";"0.48";"2.39";"27.04";"0";"CHEMBL1647126";"Inhibition of [3H]dopamine reuptake at human DAT expressed in CHOK1 cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641414";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3307512";"";""
"CHEMBL1275791";"";"None";"246.33";"0";"3.50";"9a";"CN(C)[C@H]1CC[C@@H](c2c[nH]c3ccc(F)cc23)C1";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"24.19";"0.45";"2.46";"31.31";"0";"CHEMBL1285516";"Binding affinity to human DAT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1275372";"1";"Scientific Literature";"J Med Chem";"2010";"None";"";""
"CHEMBL326945";"Rhenium complex";"None";"692.90";"None";"None";"14a (O-1768)";"";"IC50";"'='";"660.0";"nM";"6.18";"";"";"UO_0000065";"8.92";"None";"None";"None";"0";"CHEMBL669521";"In vitro affinity for dopamine transporter in Rhesus (Macaca mulatta) or Cynomolgus (Macaca fasicularis) monkey striata using [3H]WIN-35428 displacement.";"B";"BAO_0000357";"single protein format";"Cercopithecidae";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145865";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL1684046";"";"None";"328.33";"1";"5.83";"(+/-)-11";"CNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"24.51";"0.52";"2.22";"66.88";"0";"CHEMBL1686821";"Inhibition of [3H]dopamine reuptake at human recombinant DAT expressed in COS-7 cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681689";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307648";"";""
"CHEMBL1684047";"";"None";"300.27";"1";"5.15";"(+/-)-12";"CC(N(C)C)C1(c2ccc(Cl)c(Cl)c2)CCCCC1";"IC50";"'='";"64.0";"nM";"7.19";"";"";"UO_0000065";"23.96";"0.52";"2.04";"222.03";"0";"CHEMBL1686821";"Inhibition of [3H]dopamine reuptake at human recombinant DAT expressed in COS-7 cells by scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"COS-7";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681689";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"CHEMBL3307648";"";""
"CHEMBL1175";"DULOXETINE";"4.0";"297.42";"0";"4.63";"duloxetine";"CNCC[C@H](Oc1cccc2ccccc12)c1cccs1";"IC50";"'='";"870.0";"nM";"6.06";"";"";"UO_0000065";"20.38";"0.39";"1.43";"28.51";"0";"CHEMBL903473";"Inhibition of [3H]DA from human DAT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1139125";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2007";"CHEMBL3307715";"";""
"CHEMBL159";"VINBLASTINE";"4.0";"810.99";"2";"3.99";"VINBLASTINE";"CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL1200629";"VECURONIUM BROMIDE";"4.0";"637.74";"2";"5.97";"VECURONIUM BROMIDE";"CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-]";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL211494";"";"None";"356.47";"0";"3.31";"5a";"CN1C2CCC1C1COC(=O)CCCCC(=O)Nc3ccc(cc3)C1C2";"IC50";"'='";"890.0";"nM";"6.05";"";"";"UO_0000065";"16.97";"0.32";"2.74";"10.32";"0";"CHEMBL867291";"Displacement of [3H]WIN-35428 from human DAT";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137428";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";""
"CHEMBL1200623";"ETHYLESTRENOL";"4.0";"288.48";"1";"5.09";"ETHYLESTRENOL";"CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL129";"ZIDOVUDINE";"4.0";"267.24";"0";"-0.20";"AZT";"Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL1683882";"";"None";"272.22";"0";"4.37";"22";"CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCC1";"IC50";"'='";"9.0";"nM";"8.05";"";"";"UO_0000065";"29.56";"0.65";"3.68";"248.33";"0";"CHEMBL1686717";"Inhibition of human recombinant dopamine transporter";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681686";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1683885";"";"None";"237.77";"0";"3.76";"25";"CNCC1(c2ccc(Cl)cc2)CCCCC1";"IC50";"'='";"395.0";"nM";"6.40";"";"";"UO_0000065";"26.93";"0.55";"2.64";"53.23";"0";"CHEMBL1686717";"Inhibition of human recombinant dopamine transporter";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681686";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL89754";"";"None";"273.33";"0";"1.45";"8d";"COC(=O)C1=C(c2ccccc2)CC2C[C@@H](O)C1N2C";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL673261";"Inhibition of [3H]WIN-35428 binding to Dopamine transporter in rhesus (Macaca mulatta) or cynomolgus monkey (Macaca fascicularis) caudate-putamen";"B";"BAO_0000221";"tissue-based format";"Cercopithecidae";"CHEMBL3638267";"Caudate-putamen";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134553";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";""
"CHEMBL1641693";"";"None";"490.35";"1";"5.54";"(+/-)-3b";"COC(=O)[C@H](c1ccc(I)cc1)[C@H]1CCCCN1Cc1cccc(N=[N+]=[N-])c1";"IC50";"'='";"7966.0";"nM";"5.10";"";"";"UO_0000065";"10.40";"0.25";"-0.44";"6.51";"0";"CHEMBL1647747";"Inhibition of [3H]dopamine uptake at human DAT expressed in mouse N2A cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"N2a";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641574";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"CHEMBL3307521";"";""
"CHEMBL1683874";"";"None";"286.25";"0";"4.76";"14";"CN(C)CC1(c2ccc(Cl)c(Cl)c2)CCCCC1";"IC50";"'='";"1.0";"nM";"9.00";"";"";"UO_0000065";"31.44";"0.68";"4.24";"277.78";"0";"CHEMBL1686717";"Inhibition of human recombinant dopamine transporter";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681686";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1683877";"";"None";"312.28";"1";"5.29";"17";"Clc1ccc(C2(CN3CCCC3)CCCCC2)cc1Cl";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"27.86";"0.59";"3.41";"268.49";"0";"CHEMBL1686717";"Inhibition of human recombinant dopamine transporter";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681686";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1683890";"";"None";"255.76";"0";"3.90";"30";"CNCC1(c2ccc(F)c(Cl)c2)CCCCC1";"IC50";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"26.47";"0.54";"2.87";"56.27";"0";"CHEMBL1686717";"Inhibition of human recombinant dopamine transporter";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1681686";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL112";"ACETAMINOPHEN";"4.0";"151.16";"0";"1.35";"Acetaminophen";"CC(=O)Nc1ccc(O)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL459391";"";"None";"299.41";"0";"3.68";"16''d";"COc1ccc2ccccc2c1CCC1CCC(CCN)O1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1031544";"Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152751";"1";"Scientific Literature";"Bioorg Med Chem";"2009";"CHEMBL3307715";"";""
"CHEMBL34032";"";"None";"421.53";"1";"6.37";"1b";"Fc1ccc(C(OCCC2CCN(Cc3ccccc3)CC2)c2ccc(F)cc2)cc1";"IC50";"'='";"35.0";"nM";"7.46";"";"";"UO_0000065";"17.69";"0.33";"1.09";"59.79";"0";"CHEMBL670825";"Affinity was evaluated using [3H]WIN-35428 (radioligand) on Cloned human Dopamine transporter expressed in HEK cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131067";"1";"Scientific Literature";"J Med Chem";"1998";"CHEMBL3307715";"";""
"CHEMBL1084829";"";"None";"365.43";"0";"2.00";"S-17f";"CNC[C@@H](O)CCN1c2ccccc2N(c2ccc(F)cc2)S1(=O)=O";"IC50";"'='";"386.0";"nM";"6.41";"";"";"UO_0000065";"17.55";"0.35";"4.41";"8.80";"0";"CHEMBL1120738";"Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155515";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";""
"CHEMBL1082458";"";"None";"365.43";"0";"2.00";"S-17b";"CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2F)S1(=O)=O";"IC50";"'='";"3617.0";"nM";"5.44";"";"";"UO_0000065";"14.89";"0.30";"3.44";"7.47";"0";"CHEMBL1120738";"Displacement of [3H]WIN-35428 from human recombinant DAT expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155515";"1";"Scientific Literature";"J Med Chem";"2010";"CHEMBL3308072";"";""
"CHEMBL1643647";"";"None";"345.47";"1";"5.92";"4f";"c1ccc(C2=C(c3cc(-c4ccccc4)no3)C3CCC(C2)S3)cc1";"IC50";"'>'";"5000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1648597";"Displacement of [3H]WIN35428 from human DAT transfected cell membrane";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641369";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1643657";"";"None";"347.48";"1";"5.88";"5f";"c1ccc(-c2cc(C3C4CCC(C[C@H]3c3ccccc3)S4)on2)cc1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1648597";"Displacement of [3H]WIN35428 from human DAT transfected cell membrane";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641369";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1643661";"";"None";"416.37";"1";"7.18";"5j";"Clc1ccc([C@@H]2CC3CCC(S3)C2c2cc(-c3ccccc3)no2)cc1Cl";"IC50";"'='";"497.0";"nM";"6.30";"";"";"UO_0000065";"15.14";"0.32";"-0.88";"24.22";"0";"CHEMBL1648597";"Displacement of [3H]WIN35428 from human DAT transfected cell membrane";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641369";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1148";"TORSEMIDE";"4.0";"348.43";"0";"2.53";"TORSEMIDE";"Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL338790";"";"None";"212.21";"0";"1.31";"4-AMINO-1,8-NAPHTHALIMIDE";"Nc1ccc2c3c(cccc13)C(=O)NC2=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL330250";"";"None";"291.32";"0";"1.59";"7c";"COC(=O)C1=C(c2ccc(F)cc2)CC2[C@@H](O)CC1N2C";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL673261";"Inhibition of [3H]WIN-35428 binding to Dopamine transporter in rhesus (Macaca mulatta) or cynomolgus monkey (Macaca fascicularis) caudate-putamen";"B";"BAO_0000221";"tissue-based format";"Cercopithecidae";"CHEMBL3638267";"Caudate-putamen";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134553";"1";"Scientific Literature";"J Med Chem";"2001";"None";"";""
"CHEMBL1643653";"";"None";"303.40";"0";"4.66";"5b";"Cc1cc([C@@H]2C3CCC(C[C@H]2c2ccc(F)cc2)S3)on1";"IC50";"'='";"22.0";"nM";"7.66";"";"";"UO_0000065";"25.24";"0.50";"3.00";"29.42";"0";"CHEMBL1648597";"Displacement of [3H]WIN35428 from human DAT transfected cell membrane";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641369";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL1643666";"";"None";"354.30";"1";"5.83";"6e";"Cc1cc([C@@H]2C3CCC(C[C@@H]2c2ccc(Cl)c(Cl)c2)S3)on1";"IC50";"'='";"43.5";"nM";"7.36";"";"";"UO_0000065";"20.78";"0.46";"1.53";"28.28";"0";"CHEMBL1648597";"Displacement of [3H]WIN35428 from human DAT transfected cell membrane";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1641369";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2011";"None";"";""
"CHEMBL838";"BENAZEPRIL";"4.0";"424.50";"0";"2.57";"BENAZEPRIL";"CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL48449";"CANTHARIDIN";"4.0";"196.20";"0";"0.64";"CANTHARIDIN";"C[C@@]12C(=O)OC(=O)[C@]1(C)[C@H]1CC[C@@H]2O1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909143";"DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"CHO-K1";"Membrane";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307512";"";""
"CHEMBL551443";"";"None";"296.41";"0";"3.76";"rac-5i";"CCc1cccc(OC(c2cccnc2)C2CCNCC2)c1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL1024554";"Inhibition of [3H]DA uptake at human DAT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151858";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
"CHEMBL562444";"";"None";"296.41";"0";"3.76";"rac-5j";"CCc1ccc(OC(c2cccnc2)C2CCNCC2)cc1";"IC50";"'='";"7830.0";"nM";"5.11";"";"";"UO_0000065";"17.23";"0.32";"1.35";"14.95";"0";"CHEMBL1024554";"Inhibition of [3H]DA uptake at human DAT expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL238";"Dopamine transporter";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151858";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2009";"CHEMBL3307715";"";""
